Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
AAOI,"Applied Optoelectronics, Inc.",31.84,$622.09M,2013.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/aaoi,
AREX,Approach Resources Inc.,2.49,$235.62M,2007.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/arex,
APTI,"Apptio, Inc.",32.17,$1.4B,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/apti,
APRI,"Apricus Biosciences, Inc.",0.2684,$6.29M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apri,
APVO,Aptevo Therapeutics Inc.,4.28,$95.92M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apvo,
APTO,"Aptose Biosciences, Inc.",3.27,$95.82M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/apto,
AQMS,"Aqua Metals, Inc.",3.93,$112.77M,2015.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/aqms,
AQB,"AquaBounty Technologies, Inc.",3.23,$40.69M,,,,https://www.nasdaq.com/symbol/aqb,
AQXP,"Aquinox Pharmaceuticals, Inc.",12.8,$300.68M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqxp,
ARDM,Aradigm Corporation,1.37,$20.78M,1996.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ardm,
ARLZ,Aralez Pharmaceuticals Inc.,1.45,$97.11M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arlz,
PETX,"Aratana Therapeutics, Inc.",5.07,$237.5M,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/petx,
ABUS,Arbutus Biopharma Corporation,5.9,$328.3M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abus,
ARCW,"ARC Group Worldwide, Inc.",2.45,$57.1M,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arcw,
ABIO,"ARCA biopharma, Inc.",0.5059,$7.04M,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio,
RKDA,"Arcadia Biosciences, Inc.",9.32,$23.12M,2015.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/rkda,
ARCB,ArcBest Corporation,33.8,$866.68M,,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/arcb,
ACGL,Arch Capital Group Ltd.,78.83,$10.78B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acgl,
ACGLO,Arch Capital Group Ltd.,24.08,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglo,
ACGLP,Arch Capital Group Ltd.,23.7,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglp,
FUV,"Arcimoto, Inc.",2.71,$43.14M,2017.0,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/fuv,
ARCT,Arcturus Therapeutics Ltd.,5.72,$60.45M,2013.0,,,https://www.nasdaq.com/symbol/arct,
ARDX,"Ardelyx, Inc.",5.05,$240.4M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ardx,
ARNA,"Arena Pharmaceuticals, Inc.",43.12,$2.12B,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arna,
ARCC,Ares Capital Corporation,16.31,$6.95B,2004.0,,,https://www.nasdaq.com/symbol/arcc,
ARGX,argenx SE,88.2,$2.86B,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/argx,
AGII,"Argo Group International Holdings, Ltd.",58.85,$1.73B,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/agii,
AGIIL,"Argo Group International Holdings, Ltd.",25.3801,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/agiil,
ARKR,Ark Restaurants Corp.,24.0,$82.48M,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/arkr,
ARMO,"ARMO BioSciences, Inc.",27.98,$850.73M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/armo,
ARTX,Arotech Corporation,3.3,$87.29M,1994.0,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artx,
ARQL,"ArQule, Inc.",2.6,$226.49M,1996.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arql,
ARRY,Array BioPharma Inc.,13.66,$2.84B,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arry,
ARRS,ARRIS International plc,26.15,$4.84B,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/arrs,
DWCR,Arrow DWA Country Rotation ETF,30.18,$15.09M,,,,https://www.nasdaq.com/symbol/dwcr,
DWAT,Arrow DWA Tactical ETF,11.6,$8.12M,,,,https://www.nasdaq.com/symbol/dwat,
AROW,Arrow Financial Corporation,36.1,$504.13M,,Finance,Major Banks,https://www.nasdaq.com/symbol/arow,
ARWR,"Arrowhead Pharmaceuticals, Inc.",7.17,$622.27M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arwr,
ASNS,"Arsanis, Inc.",20.69,$295.75M,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/asns,
ARTNA,Artesian Resources Corporation,38.52,$355.26M,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/artna,
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",2.4782,$10.41M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw,
ASNA,"Ascena Retail Group, Inc.",2.12,$415.93M,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/asna,
ASND,Ascendis Pharma A/S,65.41,$2.72B,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asnd,
ASCMA,"Ascent Capital Group, Inc.",3.03,$37.56M,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ascma,
APWC,Asia Pacific Wire & Cable Corporation Limited,2.55,$35.24M,,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/apwc,
ASLN,ASLAN Pharmaceuticals Limited,5.61,,,,,https://www.nasdaq.com/symbol/asln,
ASML,ASML Holding N.V.,195.51,$83.56B,1995.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asml,
ASPU,Aspen Group Inc.,7.94,$145.72M,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/aspu,
AZPN,"Aspen Technology, Inc.",90.06,$6.43B,1994.0,Technology,EDP Services,https://www.nasdaq.com/symbol/azpn,
ASMB,"Assembly Biosciences, Inc.",44.92,$917.69M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asmb,
ASFI,"Asta Funding, Inc.",3.5,$23.18M,1995.0,Finance,Finance Companies,https://www.nasdaq.com/symbol/asfi,
ASTE,"Astec Industries, Inc.",54.96,$1.27B,1986.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/aste,
ATRO,Astronics Corporation,35.73,$1B,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/atro,
ALOT,"AstroNova, Inc.",18.55,$126.12M,1983.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot,
ASTC,Astrotech Corporation,2.01,$8.26M,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/astc,
ASUR,Asure Software Inc,16.2,$203.86M,,Technology,EDP Services,https://www.nasdaq.com/symbol/asur,
ASV,"ASV Holdings, Inc.",7.734,$75.97M,2017.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/asv,
ATAI,ATA Inc.,5.1706,$125.19M,2008.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atai,
ATRA,"Atara Biotherapeutics, Inc.",40.45,$1.78B,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/atra,
ATHN,"athenahealth, Inc.",126.08,$5.09B,2007.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/athn,
ATNX,"Athenex, Inc.",16.06,$1.02B,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atnx,
ATHX,"Athersys, Inc.",2.08,$286.95M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athx,
ATAC,Atlantic Acquisition Corp.,10.0514,$59.03M,2017.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/atac,
ATACR,Atlantic Acquisition Corp.,0.5883,,2017.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/atacr,
ATACU,Atlantic Acquisition Corp.,10.69,,2017.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/atacu,
AAME,Atlantic American Corporation,3.3,$67.32M,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aame,
ACBI,"Atlantic Capital Bancshares, Inc.",19.6,$505.14M,,Finance,Major Banks,https://www.nasdaq.com/symbol/acbi,
ACFC,Atlantic Coast Financial Corporation,10.37,$161.28M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/acfc,
AY,Atlantica Yield plc,20.02,$2.01B,2014.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ay,
ATLC,Atlanticus Holdings Corporation,2.233,$34.3M,1995.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atlc,
AAWW,Atlas Air Worldwide Holdings,67.15,$1.72B,,Transportation,Transportation Services,https://www.nasdaq.com/symbol/aaww,
AFH,"Atlas Financial Holdings, Inc.",11.2,$133.69M,2013.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afh,
AFHBL,"Atlas Financial Holdings, Inc.",24.82,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afhbl,
TEAM,Atlassian Corporation Plc,59.99,$13.93B,2015.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/team,
ATNI,"ATN International, Inc.",52.92,$848.21M,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/atni,
ATOM,Atomera Incorporated,6.25,$77.26M,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/atom,
ATOS,Atossa Genetics Inc.,3.94,$870704.54,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atos,
ATRC,"AtriCure, Inc.",22.88,$801.72M,2005.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrc,
ATRI,Atrion Corporation,628.95,$1.16B,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atri,
ATIS,Attis Industries Inc.,0.55,$9.42M,,,,https://www.nasdaq.com/symbol/atis,
ATISW,Attis Industries Inc.,0.12,,,,,https://www.nasdaq.com/symbol/atisw,
ATTU,Attunity Ltd.,10.06,$208.56M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/attu,
LIFE,"aTyr Pharma, Inc.",2.45,$73M,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/life,
AUBN,"Auburn National Bancorporation, Inc.",45.0,$163.97M,,Finance,Major Banks,https://www.nasdaq.com/symbol/aubn,
BOLD,"Audentes Therapeutics, Inc.",35.96,$1.32B,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold,
AUDC,AudioCodes Ltd.,7.14,$206.29M,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/audc,
AUPH,Aurinia Pharmaceuticals Inc,5.22,$438.75M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/auph,
EARS,Auris Medical Holding AG,1.81,$11.07M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ears,
ADSK,"Autodesk, Inc.",129.46,$28.37B,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adsk,
ADP,"Automatic Data Processing, Inc.",125.36,$55.57B,,Technology,EDP Services,https://www.nasdaq.com/symbol/adp,
AUTO,"AutoWeb, Inc.",3.76,$48.49M,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/auto,
AVDL,Avadel Pharmaceuticals plc,6.77,$256.94M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/avdl,
ATXI,"Avenue Therapeutics, Inc.",3.77,$39.78M,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atxi,
AVEO,"AVEO Pharmaceuticals, Inc.",2.46,$292.41M,2010.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aveo,
AVXS,"AveXis, Inc.",217.01,$7.99B,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/avxs,
AVNW,"Aviat Networks, Inc.",16.55,$88.39M,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/avnw,
CDMO,"Avid Bioservices, Inc.",3.39,$188.32M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmo,
CDMOP,"Avid Bioservices, Inc.",25.11,$17.58M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmop,
AVID,"Avid Technology, Inc.",4.72,$195.79M,1993.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/avid,
AVGR,"Avinger, Inc.",1.25,$6.05M,2015.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/avgr,
CAR,"Avis Budget Group, Inc.",44.76,$3.64B,,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/car,
AHPA,Avista Healthcare Public Acquisition Corp.,9.99,$387.11M,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/ahpa,
AHPAU,Avista Healthcare Public Acquisition Corp.,10.14,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/ahpau,
AHPAW,Avista Healthcare Public Acquisition Corp.,0.34,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/ahpaw,
AWRE,"Aware, Inc.",4.2,$90.5M,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/awre,
ACLS,"Axcelis Technologies, Inc.",22.15,$711.77M,2000.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acls,
AXGN,"AxoGen, Inc.",42.5,$1.47B,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/axgn,
AAXN,"Axon Enterprise, Inc.",44.55,$2.37B,,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aaxn,
AXON          ,Axovant Sciences Ltd.,1.11,$119.64M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axon,
AXSM,"Axsome Therapeutics, Inc.",3.25,$83.04M,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axsm,
AXTI,AXT Inc,6.55,$258.32M,1998.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/axti,
AYTU,"Aytu BioScience, Inc.",0.4098,$11.11M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aytu,
AZRX,"AzurRx BioPharma, Inc.",2.75,$34.66M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azrx,
BCOM,B Communications Ltd.,12.94,$386.91M,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/bcom,
RILY,"B. Riley Financial, Inc.",20.2,$538.88M,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rily,
RILYG,"B. Riley Financial, Inc.",24.605,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyg,
RILYL,"B. Riley Financial, Inc.",25.5,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyl,
RILYZ,"B. Riley Financial, Inc.",25.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyz,
BOSC,B.O.S. Better Online Solutions,2.22,$7.45M,,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bosc,
BIDU,"Baidu, Inc.",251.73,$87.79B,2005.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/bidu,
BCPC,Balchem Corporation,92.83,$2.97B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bcpc,
BWINA,"Baldwin & Lyons, Inc.",23.02,$345.55M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/bwina,
BWINB,"Baldwin & Lyons, Inc.",23.0,$345.25M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/bwinb,
BLDP,"Ballard Power Systems, Inc.",3.1,$552.08M,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bldp,
BANF,BancFirst Corporation,57.6,$1.88B,1993.0,Finance,Major Banks,https://www.nasdaq.com/symbol/banf,
BANFP,BancFirst Corporation,27.3,$27.3M,,Finance,Major Banks,https://www.nasdaq.com/symbol/banfp,
BCTF,"Bancorp 34, Inc.",14.5591,$49.33M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bctf,
BAND,Bandwidth Inc.,35.6,$629.85M,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/band,
BOCH,Bank of Commerce Holdings (CA),11.5,$187.62M,,Finance,Major Banks,https://www.nasdaq.com/symbol/boch,
BMRC,Bank of Marin Bancorp,76.35,$533.31M,,Finance,Major Banks,https://www.nasdaq.com/symbol/bmrc,
BMLP,Bank Of Montreal,47.04,$47.04M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bmlp,
BKSC,Bank of South Carolina Corp.,20.05,$110.07M,,Finance,Major Banks,https://www.nasdaq.com/symbol/bksc,
BOTJ,"Bank of the James Financial Group, Inc.",15.05,$65.9M,,Finance,Major Banks,https://www.nasdaq.com/symbol/botj,
OZRK,Bank of the Ozarks,47.27,$6.06B,1997.0,Finance,Major Banks,https://www.nasdaq.com/symbol/ozrk,
BFIN,BankFinancial Corporation,16.75,$297.13M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bfin,
BWFG,"Bankwell Financial Group, Inc.",32.0,$250.62M,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/bwfg,
BANR,Banner Corporation,58.42,$1.89B,,Finance,Major Banks,https://www.nasdaq.com/symbol/banr,
BZUN,Baozun Inc.,46.25,$2.56B,2015.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/bzun,
DFVL,Barclays PLC,62.17,$4.55M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dfvl,
DFVS,Barclays PLC,36.1408,$1.34M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dfvs,
DLBL,Barclays PLC,75.08,$4.35M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dlbl,
DLBS,Barclays PLC,20.5501,$20.01M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dlbs,
DTUL,Barclays PLC,56.03,$3.87M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtul,
DTUS,Barclays PLC,39.1904,$9.83M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtus,
DTYL,Barclays PLC,73.11,$5.03M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtyl,
DTYS,Barclays PLC,23.24,$65.77M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtys,
FLAT,Barclays PLC,62.0,$2.97M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/flat,
STPP,Barclays PLC,32.1752,$4.28M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/stpp,
TAPR,Barclays PLC,28.305,$18.69M,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/tapr,
BHAC,Barington/Hilco Acquisition Corp.,10.47,$29.15M,2015.0,Finance,Business Services,https://www.nasdaq.com/symbol/bhac,
BHACR,Barington/Hilco Acquisition Corp.,0.2,,2015.0,Finance,Business Services,https://www.nasdaq.com/symbol/bhacr,
BHACU,Barington/Hilco Acquisition Corp.,10.4,,2015.0,Finance,Business Services,https://www.nasdaq.com/symbol/bhacu,
BHACW,Barington/Hilco Acquisition Corp.,0.1499,,2015.0,Finance,Business Services,https://www.nasdaq.com/symbol/bhacw,
BBSI,"Barrett Business Services, Inc.",81.34,$594.5M,1993.0,Technology,Professional Services,https://www.nasdaq.com/symbol/bbsi,
BSET,"Bassett Furniture Industries, Incorporated",28.4,$305.45M,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/bset,
BCML,BayCom Corp,23.0,,,,,https://www.nasdaq.com/symbol/bcml,
BCBP,"BCB Bancorp, Inc. (NJ)",15.3,$230.35M,2005.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bcbp,
BECN,"Beacon Roofing Supply, Inc.",48.74,$3.31B,2004.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/becn,
BBGI,"Beasley Broadcast Group, Inc.",11.75,$323.17M,2000.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/bbgi,
BBBY,Bed Bath & Beyond Inc.,17.09,$2.4B,1992.0,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/bbby,
BGNE,"BeiGene, Ltd.",180.91,$9.73B,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bgne,
BELFA,Bel Fuse Inc.,17.4881,$210.46M,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfa,
BELFB,Bel Fuse Inc.,19.5,$234.67M,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfb,
BLPH,"Bellerophon Therapeutics, Inc.",2.28,$130.8M,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/blph,
BLCM,"Bellicum Pharmaceuticals, Inc.",6.84,$292.56M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/blcm,
BNCL,"Beneficial Bancorp, Inc.",16.0,$1.2B,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bncl,
BNFT,"Benefitfocus, Inc.",34.45,$1.09B,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft,
BNTC,Benitec Biopharma Limited,2.52,$25.85M,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bntc,
BNTCW,Benitec Biopharma Limited,0.24,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bntcw,
BYSI,"BeyondSpring, Inc.",29.7899,$668.95M,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bysi,
BGCP,"BGC Partners, Inc.",12.2,$3.86B,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/bgcp,
BGFV,Big 5 Sporting Goods Corporation,8.45,$180.96M,2002.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bgfv,
BRPA,Big Rock Partners Acquisition Corp.,9.85,$89M,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/brpa,
